TE_REAL
0.998902 0.001629
0.991782 0.000073
0.984650 -0.001431
0.977507 -0.002884
0.970354 -0.004286
0.963192 -0.005635
0.956019 -0.006933
0.948838 -0.008179
0.941648 -0.009374
0.934449 -0.010516
0.927242 -0.011607
0.920028 -0.012647
0.912806 -0.013634
0.905578 -0.014571
0.898343 -0.015456
0.891102 -0.016290
0.883856 -0.017074
0.876604 -0.017807
0.869348 -0.018490
0.862086 -0.019123
0.854821 -0.019707
0.847552 -0.020242
0.840280 -0.020728
0.833004 -0.021166
0.825726 -0.021556
0.818445 -0.021899
0.811163 -0.022195
0.803878 -0.022444
0.796592 -0.022648
0.789305 -0.022807
0.782018 -0.022921
0.774729 -0.022991
0.767441 -0.023017
0.760152 -0.023001
0.752863 -0.022942
0.745575 -0.022842
0.738288 -0.022701
0.731002 -0.022520
0.723716 -0.022299
0.716432 -0.022039
0.709150 -0.021741
0.701869 -0.021406
0.694590 -0.021034
0.687312 -0.020625
0.680037 -0.020181
0.672764 -0.019703
0.665493 -0.019191
0.658225 -0.018645
0.650959 -0.018067
0.643696 -0.017457
0.636436 -0.016817
0.629178 -0.016146
0.621923 -0.015445
0.614671 -0.014716
0.607422 -0.013958
0.600175 -0.013173
0.592932 -0.012362
0.585691 -0.011524
0.578454 -0.010662
0.571219 -0.009775
0.563988 -0.008864
0.556759 -0.007931
0.549533 -0.006975
0.542310 -0.005997
0.535090 -0.004999
0.527873 -0.003980
0.520658 -0.002942
0.513447 -0.001885
0.506238 -0.000810
0.499031 0.000282
0.491827 0.001391
0.484626 0.002517
0.477427 0.003657
0.470230 0.004813
0.463036 0.005982
0.455844 0.007165
0.448654 0.008361
0.441466 0.009569
0.434280 0.010789
0.427096 0.012019
0.419913 0.013260
0.412732 0.014511
0.405553 0.015770
0.398376 0.017039
0.391200 0.018315
0.384025 0.019599
0.376851 0.020889
0.369678 0.022186
0.362507 0.023488
0.355336 0.024796
0.348167 0.026108
0.340998 0.027425
0.333830 0.028745
0.326662 0.030068
0.319495 0.031393
0.312328 0.032721
0.305161 0.034050
0.297995 0.035381
0.290829 0.036712
0.283663 0.038043
0.276497 0.039374
0.269330 0.040705
0.262164 0.042034
0.254997 0.043362
0.247830 0.044688
0.240662 0.046012
0.233494 0.047333
0.226326 0.048652
0.219157 0.049966
0.211985 0.051278
0.204815 0.052585
0.197643 0.053888
0.190471 0.055186
0.183298 0.056479
0.176124 0.057767
0.168949 0.059050
0.161773 0.060327
0.154596 0.061598
0.147417 0.062864
0.140238 0.064122
0.133058 0.065375
0.125876 0.066621
0.118693 0.067860
0.111510 0.069092
0.104325 0.070318
0.097138 0.071536
0.089951 0.072748
0.082727 0.073696
0.075445 0.073957
0.068172 0.073523
0.060974 0.072398
0.053915 0.070591
0.047060 0.068120
0.040472 0.065007
0.034211 0.061280
0.028332 0.056973
0.022890 0.052126
0.017935 0.046782
0.013511 0.040989
0.009659 0.034802
0.006413 0.028275
0.003804 0.021469
0.001854 0.014445
0.000583 0.007267
0.000000 0.000000
0.000112 -0.007289
