TE_REAL
0.999043 0.001405
0.992017 -0.000237
0.984981 -0.001833
0.977934 -0.003381
0.970876 -0.004882
0.963809 -0.006336
0.956732 -0.007743
0.949646 -0.009102
0.942551 -0.010413
0.935448 -0.011678
0.928336 -0.012895
0.921216 -0.014065
0.914089 -0.015187
0.906954 -0.016263
0.899813 -0.017291
0.892665 -0.018273
0.885510 -0.019209
0.878350 -0.020098
0.871185 -0.020941
0.864014 -0.021738
0.856838 -0.022489
0.849657 -0.023196
0.842473 -0.023857
0.835284 -0.024474
0.828091 -0.025046
0.820896 -0.025575
0.813697 -0.026060
0.806495 -0.026503
0.799291 -0.026902
0.792085 -0.027260
0.784877 -0.027575
0.777667 -0.027850
0.770456 -0.028084
0.763243 -0.028277
0.756030 -0.028431
0.748816 -0.028546
0.741601 -0.028622
0.734386 -0.028660
0.727171 -0.028660
0.719956 -0.028623
0.712741 -0.028550
0.705527 -0.028441
0.698313 -0.028296
0.691100 -0.028117
0.683888 -0.027904
0.676678 -0.027657
0.669468 -0.027377
0.662260 -0.027065
0.655053 -0.026722
0.647847 -0.026347
0.640644 -0.025942
0.633442 -0.025506
0.626241 -0.025042
0.619043 -0.024549
0.611847 -0.024028
0.604653 -0.023480
0.597461 -0.022904
0.590271 -0.022303
0.583083 -0.021676
0.575897 -0.021024
0.568714 -0.020348
0.561533 -0.019648
0.554354 -0.018925
0.547177 -0.018179
0.540003 -0.017412
0.532831 -0.016623
0.525662 -0.015814
0.518494 -0.014984
0.511329 -0.014135
0.504167 -0.013267
0.497006 -0.012380
0.489848 -0.011476
0.482692 -0.010554
0.475538 -0.009616
0.468386 -0.008662
0.461236 -0.007692
0.454089 -0.006707
0.446943 -0.005708
0.439799 -0.004695
0.432658 -0.003668
0.425518 -0.002629
0.418380 -0.001578
0.411243 -0.000514
0.404109 0.000561
0.396976 0.001646
0.389844 0.002742
0.382714 0.003847
0.375586 0.004962
0.368458 0.006085
0.361333 0.007217
0.354208 0.008357
0.347085 0.009504
0.339962 0.010658
0.332841 0.011818
0.325721 0.012985
0.318602 0.014157
0.311483 0.015334
0.304365 0.016516
0.297249 0.017703
0.290132 0.018893
0.283017 0.020087
0.275901 0.021284
0.268787 0.022484
0.261672 0.023686
0.254559 0.024890
0.247445 0.026096
0.240332 0.027303
0.233218 0.028512
0.226105 0.029721
0.218992 0.030930
0.211878 0.032140
0.204765 0.033349
0.197652 0.034558
0.190538 0.035766
0.183425 0.036973
0.176311 0.038179
0.169197 0.039384
0.162083 0.040586
0.154968 0.041787
0.147853 0.042985
0.140738 0.044182
0.133622 0.045375
0.126506 0.046566
0.119389 0.047755
0.112272 0.048940
0.105154 0.050122
0.098036 0.051301
0.090918 0.052477
0.083798 0.053650
0.076678 0.054819
0.069558 0.055985
0.062392 0.056789
0.055182 0.056722
0.048033 0.055781
0.041050 0.053981
0.034337 0.051347
0.027993 0.047918
0.022111 0.043746
0.016777 0.038891
0.012070 0.033426
0.008061 0.027430
0.004807 0.020992
0.002357 0.014207
0.000747 0.007175
0.000000 0.000000
0.000128 -0.007213
0.001129 -0.014357
0.002987 -0.021328
0.005677 -0.028021
0.009157 -0.034339
0.013377 -0.040189
0.018274 -0.045484
0.023776 -0.050146
0.029803 -0.054107
0.036265 -0.057308
0.043067 -0.059702
0.050109 -0.061255
0.057233 -0.062405
0.064359 -0.063530
0.071490 -0.064630
0.078624 -0.065704
0.085763 -0.066754
0.092905 -0.067779
0.100050 -0.068778
0.107199 -0.069753
0.114352 -0.070702
0.121508 -0.071627
0.128666 -0.072526
0.135828 -0.073400
0.142993 -0.074250
0.150161 -0.075074
0.157332 -0.075874
0.164505 -0.076648
0.171681 -0.077398
0.178860 -0.078123
0.186041 -0.078823
0.193225 -0.079498
0.200410 -0.080148
0.207598 -0.080774
0.214788 -0.081375
0.221980 -0.081951
0.229174 -0.082503
0.236370 -0.083030
0.243568 -0.083533
0.250767 -0.084010
0.257968 -0.084464
0.265170 -0.084893
0.272374 -0.085297
0.279579 -0.085677
0.286786 -0.086032
0.293993 -0.086364
0.301202 -0.086670
0.308411 -0.086953
0.315622 -0.087211
0.322833 -0.087445
0.330045 -0.087655
0.337258 -0.087841
0.344471 -0.088002
0.351685 -0.088140
0.358899 -0.088253
0.366114 -0.088342
0.373328 -0.088408
0.380543 -0.088449
0.387758 -0.088466
0.394974 -0.088460
0.402189 -0.088429
0.409403 -0.088374
0.416618 -0.088296
0.423833 -0.088194
0.431047 -0.088068
0.438260 -0.087918
0.445473 -0.087745
0.452685 -0.087547
0.459897 -0.087326
0.467108 -0.087082
0.474318 -0.086813
0.481527 -0.086521
0.488736 -0.086205
0.495943 -0.085866
0.503149 -0.085503
0.510353 -0.085116
0.517557 -0.084706
0.524759 -0.084272
0.531959 -0.083815
0.539159 -0.083334
0.546356 -0.082829
0.553552 -0.082301
0.560746 -0.081750
0.567938 -0.081175
0.575128 -0.080576
0.582316 -0.079954
0.589502 -0.079308
0.596686 -0.078639
0.603868 -0.077946
0.611048 -0.077230
0.618225 -0.076490
0.625399 -0.075727
0.632571 -0.074940
0.639741 -0.074130
0.646908 -0.073296
0.654072 -0.072439
0.661233 -0.071558
0.668391 -0.070654
0.675546 -0.069726
0.682698 -0.068774
0.689847 -0.067799
0.696993 -0.066801
0.704135 -0.065779
0.711274 -0.064733
0.718410 -0.063664
0.725542 -0.062571
0.732670 -0.061454
0.739794 -0.060314
0.746915 -0.059150
0.754032 -0.057963
0.761145 -0.056752
0.768253 -0.055517
0.775358 -0.054259
0.782458 -0.052977
0.789554 -0.051671
0.796646 -0.050341
0.803733 -0.048988
0.810816 -0.047611
0.817894 -0.046210
0.824967 -0.044786
0.832035 -0.043337
0.839099 -0.041865
0.846157 -0.040369
0.853210 -0.038849
0.860258 -0.037305
0.867301 -0.035737
0.874339 -0.034146
0.881371 -0.032531
0.888398 -0.030891
0.895419 -0.029228
0.902434 -0.027541
0.909443 -0.025830
0.916447 -0.024095
